wav, nm;  tau[toa:10km];  tau[toa:2km];  tau[toa:0km]
322.3  1.414642e-06  1.022913e-05  1.564544e-05
322.3  1.443584e-06  1.042702e-05  1.594672e-05
322.4  1.471130e-06  1.062616e-05  1.624801e-05
322.4  1.501162e-06  1.083187e-05  1.655884e-05
322.4  1.529951e-06  1.103525e-05  1.687032e-05
322.5  1.559829e-06  1.124645e-05  1.719134e-05
322.5  1.590951e-06  1.146062e-05  1.751532e-05
322.6  1.621919e-06  1.168028e-05  1.784950e-05
322.6  2.662186e-06  1.487457e-05  2.290385e-05
322.6  2.757785e-06  1.341843e-05  1.982239e-05
322.7  2.729953e-06  1.567532e-05  2.293907e-05
322.7  2.661192e-06  1.565133e-05  2.459531e-05
322.7  2.867822e-06  1.782792e-05  2.606515e-05
322.8  2.450782e-06  1.402933e-05  2.173301e-05
322.8  2.732507e-06  1.630021e-05  2.571183e-05
322.8  2.630207e-06  1.914154e-05  2.840642e-05
322.9  2.764688e-06  1.568342e-05  2.331993e-05
322.9  2.429903e-06  1.400675e-05  2.078098e-05
323.0  2.976185e-06  1.612252e-05  2.458224e-05
323.0  2.740816e-06  1.569810e-05  2.308229e-05
323.0  2.618531e-06  1.463977e-05  2.204062e-05
323.1  2.854653e-06  1.615032e-05  2.484474e-05
323.1  2.542184e-06  1.650772e-05  2.567981e-05
323.1  2.841735e-06  2.032958e-05  3.188817e-05
323.2  2.498225e-06  1.759206e-05  2.710791e-05
323.2  2.735925e-06  1.763130e-05  2.639042e-05
323.2  2.466769e-06  1.694671e-05  2.631245e-05
323.3  2.338626e-06  1.784466e-05  2.912380e-05
323.3  2.882000e-06  2.145880e-05  3.241535e-05
323.4  2.691217e-06  1.794716e-05  2.830337e-05
323.4  2.714646e-06  2.096051e-05  3.352081e-05
323.4  3.015733e-06  2.124378e-05  3.347835e-05
323.5  2.977725e-06  1.975263e-05  2.994499e-05
323.5  2.506038e-06  1.862700e-05  3.071757e-05
323.5  2.903388e-06  2.077820e-05  3.402645e-05
323.6  2.847961e-06  1.595042e-05  2.390498e-05
323.6  3.208664e-06  2.207835e-05  3.463576e-05
323.6  3.341567e-06  2.386759e-05  3.740911e-05
323.7  2.864517e-06  2.122890e-05  3.221147e-05
323.7  3.158715e-06  2.296897e-05  3.598188e-05
323.8  3.585781e-06  2.226130e-05  3.595104e-05
323.8  3.642697e-06  2.447761e-05  3.702867e-05
323.8  3.407914e-06  2.379823e-05  3.617428e-05
323.9  3.554100e-06  2.554782e-05  3.943088e-05
323.9  3.776471e-06  2.613607e-05  3.972940e-05
323.9  3.581751e-06  2.571489e-05  4.011170e-05
324.0  3.917680e-06  2.535186e-05  3.896358e-05
324.0  4.039718e-06  2.681348e-05  3.987700e-05
324.0  3.891327e-06  2.685423e-05  4.203544e-05
324.1  3.405009e-06  2.791267e-05  4.712015e-05
324.1  4.106555e-06  2.844672e-05  4.465595e-05
324.2  4.032804e-06  2.903872e-05  4.491957e-05
324.2  4.333990e-06  2.866379e-05  4.518789e-05
324.2  3.959570e-06  2.774446e-05  4.245711e-05
324.3  3.716168e-06  2.816704e-05  4.536697e-05
324.3  3.974254e-06  2.919459e-05  4.624132e-05
324.3  4.083604e-06  2.959861e-05  4.585101e-05
324.4  4.464525e-06  2.909222e-05  4.580150e-05
324.4  4.097559e-06  2.793866e-05  4.512678e-05
324.4  4.098295e-06  3.183659e-05  5.061475e-05
324.5  4.063744e-06  3.081406e-05  4.927835e-05
324.5  3.907152e-06  2.965716e-05  4.776822e-05
324.6  4.649676e-06  3.286402e-05  5.188986e-05
324.6  4.282537e-06  3.211424e-05  5.200935e-05
324.6  4.356482e-06  3.151494e-05  4.954710e-05
324.7  4.309300e-06  2.937296e-05  4.765819e-05
324.7  4.214158e-06  3.331517e-05  5.297153e-05
324.7  4.427508e-06  3.144111e-05  5.146846e-05
324.8  4.861978e-06  3.584270e-05  5.700615e-05
324.8  4.783766e-06  3.282950e-05  5.347158e-05
324.8  4.174688e-06  3.558901e-05  5.788363e-05
324.9  4.839779e-06  3.720317e-05  5.965955e-05
324.9  4.986674e-06  3.395232e-05  5.578309e-05
325.0  4.832713e-06  3.852535e-05  6.123434e-05
325.0  4.932551e-06  3.741288e-05  5.957021e-05
325.0  4.869154e-06  3.995898e-05  6.459579e-05
325.1  4.927461e-06  3.967475e-05  6.524800e-05
325.1  5.221371e-06  3.790891e-05  6.252271e-05
325.1  4.993436e-06  3.958973e-05  6.460259e-05
325.2  5.142097e-06  4.181982e-05  6.726023e-05
325.2  5.288013e-06  4.119460e-05  6.511525e-05
325.2  5.806610e-06  4.393488e-05  7.141449e-05
325.3  6.009317e-06  4.604637e-05  7.471628e-05
325.3  5.832920e-06  4.773528e-05  7.672215e-05
325.4  6.039207e-06  4.659956e-05  7.514467e-05
325.4  6.135173e-06  4.757329e-05  7.669617e-05
325.4  6.116988e-06  4.929721e-05  7.993775e-05
325.5  5.980283e-06  4.843795e-05  7.988451e-05
325.5  6.281014e-06  5.151238e-05  8.422776e-05
325.5  6.762245e-06  5.126535e-05  8.338724e-05
325.6  6.784163e-06  5.207419e-05  8.417597e-05
325.6  6.990835e-06  5.441347e-05  8.784126e-05
325.6  6.819163e-06  5.380253e-05  8.627196e-05
325.7  7.327169e-06  5.332220e-05  8.665103e-05
325.7  7.103061e-06  5.716880e-05  9.307314e-05
325.8  7.391500e-06  5.911083e-05  9.301536e-05
325.8  7.484848e-06  5.885258e-05  9.419068e-05
325.8  8.021330e-06  6.071527e-05  9.851570e-05
325.9  7.850977e-06  6.334942e-05  1.008391e-04
325.9  7.708490e-06  6.205904e-05  1.004872e-04
325.9  8.123624e-06  6.466195e-05  1.036518e-04
326.0  7.930221e-06  6.335300e-05  1.015791e-04
326.0  8.698365e-06  6.705669e-05  1.066896e-04
326.0  8.764857e-06  6.994843e-05  1.121390e-04
326.1  8.586871e-06  6.896750e-05  1.130908e-04
326.1  8.882700e-06  7.168982e-05  1.164256e-04
326.2  9.321776e-06  7.199959e-05  1.146508e-04
326.2  9.287788e-06  7.452765e-05  1.204628e-04
326.2  9.492570e-06  7.488149e-05  1.199719e-04
326.3  9.593141e-06  7.634597e-05  1.214525e-04
326.3  9.652430e-06  7.883413e-05  1.287497e-04
326.3  1.011445e-05  8.126387e-05  1.307361e-04
326.4  1.009818e-05  8.221399e-05  1.324274e-04
326.4  1.056526e-05  8.595152e-05  1.391864e-04
326.4  1.108461e-05  8.797751e-05  1.399278e-04
326.5  1.129540e-05  8.738721e-05  1.396661e-04
326.5  1.145200e-05  9.102051e-05  1.449302e-04
326.5  1.211242e-05  9.302304e-05  1.473509e-04
326.6  1.226989e-05  9.518611e-05  1.517340e-04
326.6  1.238274e-05  9.795405e-05  1.553013e-04
326.7  1.252592e-05  9.943485e-05  1.593673e-04
326.7  1.283544e-05  1.009888e-04  1.608880e-04
326.7  1.330719e-05  1.049012e-04  1.667168e-04
326.8  1.397035e-05  1.057782e-04  1.668092e-04
326.8  1.391960e-05  1.074051e-04  1.709189e-04
326.8  1.406737e-05  1.082525e-04  1.720407e-04
326.9  1.464928e-05  1.114073e-04  1.739591e-04
326.9  1.468213e-05  1.123421e-04  1.763918e-04
326.9  1.511594e-05  1.148980e-04  1.821841e-04
327.0  1.469978e-05  1.180293e-04  1.853270e-04
327.0  1.526985e-05  1.155192e-04  1.828618e-04
327.1  1.612312e-05  1.226747e-04  1.930926e-04
327.1  1.591763e-05  1.210771e-04  1.908523e-04
327.1  1.593751e-05  1.243784e-04  1.957547e-04
327.2  1.640335e-05  1.254134e-04  1.991387e-04
327.2  1.677380e-05  1.276341e-04  1.999254e-04
327.2  1.687750e-05  1.269342e-04  1.991054e-04
327.3  1.730770e-05  1.320282e-04  2.077816e-04
327.3  1.732932e-05  1.316317e-04  2.066573e-04
327.3  1.753820e-05  1.338399e-04  2.091554e-04
327.4  1.827013e-05  1.362455e-04  2.126082e-04
327.4  1.834027e-05  1.372755e-04  2.151658e-04
327.4  1.802069e-05  1.375857e-04  2.154993e-04
327.5  1.839574e-05  1.404630e-04  2.206063e-04
327.5  1.876450e-05  1.426736e-04  2.229266e-04
327.6  1.869333e-05  1.436520e-04  2.260789e-04
327.6  1.907966e-05  1.432094e-04  2.249370e-04
327.6  1.917208e-05  1.455920e-04  2.290287e-04
327.7  1.967586e-05  1.477781e-04  2.312927e-04
327.7  1.948483e-05  1.474091e-04  2.306486e-04
327.7  2.026051e-05  1.504811e-04  2.346778e-04
327.8  2.043878e-05  1.500102e-04  2.343246e-04
327.8  2.033218e-05  1.509492e-04  2.342783e-04
327.8  2.027869e-05  1.533295e-04  2.386199e-04
327.9  2.070641e-05  1.519740e-04  2.379416e-04
327.9  2.072016e-05  1.550523e-04  2.407581e-04
328.0  2.092225e-05  1.558083e-04  2.414394e-04
328.0  2.100432e-05  1.553701e-04  2.409847e-04
328.0  2.115040e-05  1.559123e-04  2.419776e-04
328.1  2.165078e-05  1.575135e-04  2.441283e-04
328.1  2.132999e-05  1.588943e-04  2.466881e-04
328.1  2.174118e-05  1.583313e-04  2.445934e-04
328.2  2.142482e-05  1.594437e-04  2.480620e-04
328.2  2.176111e-05  1.578927e-04  2.448220e-04
328.2  2.152239e-05  1.587775e-04  2.466018e-04
328.3  2.143676e-05  1.582899e-04  2.468207e-04
328.3  2.186289e-05  1.602030e-04  2.479545e-04
328.3  2.115056e-05  1.564008e-04  2.429313e-04
328.4  2.146775e-05  1.581292e-04  2.464720e-04
328.4  2.163425e-05  1.592236e-04  2.478802e-04
328.5  2.133580e-05  1.580952e-04  2.466135e-04
328.5  2.167290e-05  1.585250e-04  2.455399e-04
328.5  2.120757e-05  1.593023e-04  2.469687e-04
328.6  2.103564e-05  1.563214e-04  2.433025e-04
328.6  2.132337e-05  1.580014e-04  2.462225e-04
328.6  2.118271e-05  1.593458e-04  2.474878e-04
328.7  2.133716e-05  1.576864e-04  2.463168e-04
328.7  2.075061e-05  1.579422e-04  2.465951e-04
328.7  2.092137e-05  1.575224e-04  2.436937e-04
328.8  2.087850e-05  1.555333e-04  2.430676e-04
328.8  2.086996e-05  1.573875e-04  2.450728e-04
328.8  2.050564e-05  1.540805e-04  2.389990e-04
328.9  2.032977e-05  1.527632e-04  2.368875e-04
328.9  2.014334e-05  1.523705e-04  2.367326e-04
329.0  1.985479e-05  1.485748e-04  2.308872e-04
329.0  1.945641e-05  1.461866e-04  2.290164e-04
329.0  1.922097e-05  1.430236e-04  2.230051e-04
329.1  1.870646e-05  1.407923e-04  2.190333e-04
329.1  1.849468e-05  1.390479e-04  2.169338e-04
329.1  1.794748e-05  1.366271e-04  2.129288e-04
329.2  1.738840e-05  1.319282e-04  2.072261e-04
329.2  1.732779e-05  1.315520e-04  2.060003e-04
329.2  1.656727e-05  1.272107e-04  1.986966e-04
329.3  1.602270e-05  1.198208e-04  1.889044e-04
329.3  1.541062e-05  1.181401e-04  1.857423e-04
329.3  1.480402e-05  1.147858e-04  1.811765e-04
329.4  1.459634e-05  1.110835e-04  1.740668e-04
329.4  1.358451e-05  1.076416e-04  1.705593e-04
329.5  1.285395e-05  1.048144e-04  1.667376e-04
329.5  1.272785e-05  9.925307e-05  1.565650e-04
329.5  1.159836e-05  9.635671e-05  1.529380e-04
329.6  1.157575e-05  9.402703e-05  1.494965e-04
329.6  1.086462e-05  8.934040e-05  1.432951e-04
329.6  1.035541e-05  8.447199e-05  1.342914e-04
329.7  9.523870e-06  8.103437e-05  1.315585e-04
329.7  9.383051e-06  7.739359e-05  1.251128e-04
329.7  9.070672e-06  7.401637e-05  1.191254e-04
329.8  8.943311e-06  7.282425e-05  1.168249e-04
329.8  7.805880e-06  7.021008e-05  1.151668e-04
329.8  7.993621e-06  6.616854e-05  1.081827e-04
329.9  7.180203e-06  6.069151e-05  9.933189e-05
329.9  6.464252e-06  5.813671e-05  9.683822e-05
330.0  7.096021e-06  5.777004e-05  9.368567e-05
330.0  6.659951e-06  5.594169e-05  9.131999e-05
330.0  6.214915e-06  4.941225e-05  8.237908e-05
330.1  5.608158e-06  4.972460e-05  8.151479e-05
330.1  5.480721e-06  4.825304e-05  8.017839e-05
330.1  5.157355e-06  4.538157e-05  7.500526e-05
330.2  5.035653e-06  4.267285e-05  7.184670e-05
330.2  4.635787e-06  4.256071e-05  7.021577e-05
330.2  5.088309e-06  4.010001e-05  6.357850e-05
330.3  4.242006e-06  3.690117e-05  6.237565e-05
330.3  4.128649e-06  3.511107e-05  5.969615e-05
330.3  4.358593e-06  3.607450e-05  6.076679e-05
330.4  3.808914e-06  3.315439e-05  5.561619e-05
330.4  3.475029e-06  3.380368e-05  5.810694e-05
330.5  3.504076e-06  2.913152e-05  5.010776e-05
330.5  2.890535e-06  2.895032e-05  4.936754e-05
330.5  3.032666e-06  2.924875e-05  4.972723e-05
330.6  2.685269e-06  2.583872e-05  4.463738e-05
330.6  2.540388e-06  2.487329e-05  4.342528e-05
330.6  2.525323e-06  2.317653e-05  4.074838e-05
330.7  2.209088e-06  2.097532e-05  3.776719e-05
330.7  2.029752e-06  2.069569e-05  3.702575e-05
330.7  2.233272e-06  1.867597e-05  3.355356e-05
330.8  1.936122e-06  1.822836e-05  3.374956e-05
330.8  1.666421e-06  1.779499e-05  3.082674e-05
330.8  1.819372e-06  1.776571e-05  3.153390e-05
330.9  1.697578e-06  1.651330e-05  2.910192e-05
330.9  1.704776e-06  1.355288e-05  2.705520e-05
330.9  1.360755e-06  1.325393e-05  2.465415e-05
331.0  1.191502e-06  1.236492e-05  2.221052e-05
331.0  1.074703e-06  1.294982e-05  2.479502e-05
331.1  8.672339e-07  1.268279e-05  2.459210e-05
331.1  7.717510e-07  1.189648e-05  2.254166e-05
331.1  1.188642e-06  1.092867e-05  1.992314e-05
331.2  7.174053e-07  1.161420e-05  2.258418e-05
331.2  1.129438e-06  1.016321e-05  1.979013e-05
331.2  9.180769e-07  1.062023e-05  2.040762e-05
331.3  8.296484e-07  9.608645e-06  1.939046e-05
331.3  1.258457e-06  9.511604e-06  1.848451e-05
331.3  1.031141e-06  8.699214e-06  1.736441e-05
331.4  8.457060e-07  8.894468e-06  1.761585e-05
331.4  8.865027e-07  8.898698e-06  1.615684e-05
331.4  6.204212e-07  8.109030e-06  1.581239e-05
331.5  7.600538e-07  7.843586e-06  1.553400e-05
331.5  3.897204e-07  9.379473e-06  1.799139e-05
331.6  6.230923e-07  8.843187e-06  1.688673e-05
331.6  6.653542e-07  9.069804e-06  1.731511e-05
331.6  9.645388e-07  9.060770e-06  1.638832e-05
331.7  7.058705e-07  6.413553e-06  1.324843e-05
331.7  7.287032e-07  6.918248e-06  1.317623e-05
331.7  9.390090e-07  8.098615e-06  1.415637e-05
331.8  9.842868e-07  8.009687e-06  1.376220e-05
331.8  8.345853e-07  6.785063e-06  1.358623e-05
331.8  6.882572e-07  6.080401e-06  1.270024e-05
331.9  7.483188e-07  7.775859e-06  1.327264e-05
331.9  8.139661e-07  5.640361e-06  1.179196e-05
331.9  7.120580e-07  6.164393e-06  1.188244e-05
332.0  1.140146e-06  8.930629e-06  1.448139e-05
332.0  6.039248e-07  6.871139e-06  1.303246e-05
332.0  1.215585e-06  7.278491e-06  1.302632e-05
332.1  1.332241e-06  7.181182e-06  1.189404e-05
332.1  1.216792e-06  8.760625e-06  1.498411e-05
332.2  7.209530e-07  8.975677e-06  1.534092e-05
332.2  1.210585e-06  8.958459e-06  1.507566e-05
332.2  9.805458e-07  6.927324e-06  1.258410e-05
332.3  6.993687e-07  7.543873e-06  1.314599e-05
332.3  7.282751e-07  6.618222e-06  1.104669e-05
332.3  5.201131e-07  7.963702e-06  1.378804e-05
332.4  1.009820e-06  7.979663e-06  1.373800e-05
332.4  6.411996e-07  6.096760e-06  1.004262e-05
332.4  8.789095e-07  6.875803e-06  1.205465e-05
332.5  1.060567e-06  6.902636e-06  1.194168e-05
332.5  1.262860e-06  7.177039e-06  1.175828e-05
332.5  1.130010e-06  7.594849e-06  1.341267e-05
332.6  9.652368e-07  8.701180e-06  1.451259e-05
332.6  7.801850e-07  7.507384e-06  1.325455e-05
332.6  8.330778e-07  7.970168e-06  1.383154e-05
332.7  8.931289e-07  6.153013e-06  1.185708e-05
332.7  1.197193e-06  7.941078e-06  1.372115e-05
332.8  9.510026e-07  5.624241e-06  1.074616e-05
332.8  1.114070e-06  8.059754e-06  1.332634e-05
332.8  1.186223e-06  8.388304e-06  1.348042e-05
332.9  1.457426e-06  8.360677e-06  1.364669e-05
332.9  1.187343e-06  9.932296e-06  1.486481e-05
332.9  1.398537e-06  8.758403e-06  1.373665e-05
333.0  1.547331e-06  8.804355e-06  1.466866e-05
333.0  1.219190e-06  7.652768e-06  1.271013e-05
333.0  1.156846e-06  9.088459e-06  1.435535e-05
333.1  1.715187e-06  9.459600e-06  1.542499e-05
333.1  1.555967e-06  8.287313e-06  1.456439e-05
333.1  1.376138e-06  9.336851e-06  1.414326e-05
333.2  1.501426e-06  1.060642e-05  1.750891e-05
333.2  1.452040e-06  8.535925e-06  1.481432e-05
333.2  1.579549e-06  9.367314e-06  1.583136e-05
333.3  1.454250e-06  9.065472e-06  1.536554e-05
333.3  1.926713e-06  1.138920e-05  1.816862e-05
333.3  1.849218e-06  1.203255e-05  1.894239e-05
333.4  1.461715e-06  1.193042e-05  1.794985e-05
333.4  1.790174e-06  1.205137e-05  1.978955e-05
333.5  2.404733e-06  1.318674e-05  1.985300e-05
333.5  1.970222e-06  1.341554e-05  2.054686e-05
333.5  2.030057e-06  1.162765e-05  1.803467e-05
333.6  2.103659e-06  1.348996e-05  2.137982e-05
333.6  2.249613e-06  1.444579e-05  2.268318e-05
333.6  2.235796e-06  1.539909e-05  2.472459e-05
333.7  2.376293e-06  1.423205e-05  2.279846e-05
333.7  2.184202e-06  1.532194e-05  2.331012e-05
333.7  2.035960e-06  1.495739e-05  2.320675e-05
333.8  2.424420e-06  1.464311e-05  2.325791e-05
333.8  2.406438e-06  1.445697e-05  2.195896e-05
333.8  2.331742e-06  1.495357e-05  2.355922e-05
333.9  2.315344e-06  1.698911e-05  2.770542e-05
333.9  2.538468e-06  1.417590e-05  2.260144e-05
333.9  2.119903e-06  1.522270e-05  2.496482e-05
334.0  2.209810e-06  1.546267e-05  2.411206e-05
334.0  2.028397e-06  1.587190e-05  2.624044e-05
334.1  2.753166e-06  1.695713e-05  2.583841e-05
334.1  2.333894e-06  1.460274e-05  2.351290e-05
334.1  2.607340e-06  1.690348e-05  2.653883e-05
334.2  2.638028e-06  1.925973e-05  3.013081e-05
334.2  2.639891e-06  1.730138e-05  2.754508e-05
334.2  2.319089e-06  1.715466e-05  2.841685e-05
334.3  2.176035e-06  1.836727e-05  2.970734e-05
334.3  2.493184e-06  1.702113e-05  2.812401e-05
334.3  2.765746e-06  1.871214e-05  2.887080e-05
334.4  2.794960e-06  1.760612e-05  2.732611e-05
334.4  2.737449e-06  1.762196e-05  2.836406e-05
334.4  2.682693e-06  1.877498e-05  2.944493e-05
334.5  3.513164e-06  2.038882e-05  3.195400e-05
334.5  2.686192e-06  2.119794e-05  3.373502e-05
334.5  3.204258e-06  2.017860e-05  3.134908e-05
334.6  3.101198e-06  1.922721e-05  3.114672e-05
334.6  3.402571e-06  2.092356e-05  3.254858e-05
334.6  3.202275e-06  2.146337e-05  3.485735e-05
334.7  3.313876e-06  2.277324e-05  3.532309e-05
334.7  3.617498e-06  2.218771e-05  3.491727e-05
334.8  3.559410e-06  2.359225e-05  3.823722e-05
334.8  3.696733e-06  2.505500e-05  3.831482e-05
334.8  3.769704e-06  2.572668e-05  4.014763e-05
334.9  3.657194e-06  2.575723e-05  4.019140e-05
334.9  3.506639e-06  2.379676e-05  3.770365e-05
334.9  3.974925e-06  2.642253e-05  4.018609e-05
335.0  3.972359e-06  2.651116e-05  4.161159e-05
335.0  3.829998e-06  2.664499e-05  4.110699e-05
335.0  4.159008e-06  2.881507e-05  4.509656e-05
335.1  3.951549e-06  2.689643e-05  4.223735e-05
335.1  4.058486e-06  2.742208e-05  4.347919e-05
335.1  4.047372e-06  2.820352e-05  4.382690e-05
335.2  4.510828e-06  2.939798e-05  4.523902e-05
335.2  4.334827e-06  2.847444e-05  4.514499e-05
335.2  4.160710e-06  2.881501e-05  4.514482e-05
335.3  4.144448e-06  3.069159e-05  4.859635e-05
335.3  5.029504e-06  3.189483e-05  4.926836e-05
335.3  4.423618e-06  3.131950e-05  4.916509e-05
335.4  4.644121e-06  3.149046e-05  4.886279e-05
335.4  4.895570e-06  3.230055e-05  4.979796e-05
335.4  4.714600e-06  3.254304e-05  5.122934e-05
335.5  4.706917e-06  3.438697e-05  5.402067e-05
335.5  5.038653e-06  3.442157e-05  5.345199e-05
335.6  4.796372e-06  3.566872e-05  5.551526e-05
335.6  5.015874e-06  3.584143e-05  5.599719e-05
335.6  5.214557e-06  3.545305e-05  5.523264e-05
335.7  5.418334e-06  3.716156e-05  5.641021e-05
335.7  5.239009e-06  3.824798e-05  5.990465e-05
335.7  5.846690e-06  3.817774e-05  5.879957e-05
335.8  5.227757e-06  3.797841e-05  5.922907e-05
335.8  5.766156e-06  3.933213e-05  6.003783e-05
335.8  5.265419e-06  3.964708e-05  6.244143e-05
335.9  5.651767e-06  4.142491e-05  6.343212e-05
335.9  6.035924e-06  4.377229e-05  6.787916e-05
335.9  5.956521e-06  4.301331e-05  6.632164e-05
336.0  5.894618e-06  4.180443e-05  6.605603e-05
336.0  5.986285e-06  4.315203e-05  6.749301e-05
336.0  6.311219e-06  4.435460e-05  6.985036e-05
336.1  6.286379e-06  4.532127e-05  7.029255e-05
336.1  6.503332e-06  4.668291e-05  7.312061e-05
336.1  7.026821e-06  5.047109e-05  7.761168e-05
336.2  6.815226e-06  4.802654e-05  7.286896e-05
336.2  6.545161e-06  4.860685e-05  7.633269e-05
336.2  6.830408e-06  4.916979e-05  7.626644e-05
336.3  7.251387e-06  5.020907e-05  7.796921e-05
336.3  7.231644e-06  5.087209e-05  7.866569e-05
336.4  7.255489e-06  5.051726e-05  7.898612e-05
336.4  7.257453e-06  5.279368e-05  8.224332e-05
336.4  7.351737e-06  5.621507e-05  8.715859e-05
336.5  7.620756e-06  5.606556e-05  8.743487e-05
336.5  7.561518e-06  5.590410e-05  8.596666e-05
336.5  7.857487e-06  5.617154e-05  8.750803e-05
336.6  7.938295e-06  5.597016e-05  8.694172e-05
336.6  7.981081e-06  5.741543e-05  8.886186e-05
336.6  7.725977e-06  5.777547e-05  9.038115e-05
336.7  8.216544e-06  5.931009e-05  9.082801e-05
336.7  7.704677e-06  5.759259e-05  8.974328e-05
336.7  8.111327e-06  5.900009e-05  9.066949e-05
336.8  8.200575e-06  6.155549e-05  9.657803e-05
336.8  8.235366e-06  6.050464e-05  9.373335e-05
336.8  8.346361e-06  6.372670e-05  9.978886e-05
336.9  8.663866e-06  6.330576e-05  9.782194e-05
336.9  8.688288e-06  6.439849e-05  1.000022e-04
336.9  8.683893e-06  6.771336e-05  1.056981e-04
337.0  9.117099e-06  6.771336e-05  1.035681e-04
337.0  9.179947e-06  6.627462e-05  1.023380e-04
337.0  8.849848e-06  6.521191e-05  1.029806e-04
337.1  9.270276e-06  7.058400e-05  1.097161e-04
337.1  9.422902e-06  7.037759e-05  1.095640e-04
337.1  9.557840e-06  7.135079e-05  1.109295e-04
337.2  9.623505e-06  7.179064e-05  1.115598e-04
337.2  9.912820e-06  7.440598e-05  1.159579e-04
337.3  9.829554e-06  7.501475e-05  1.168475e-04
337.3  1.032122e-05  7.608194e-05  1.179052e-04
337.3  1.033633e-05  7.603078e-05  1.187526e-04
337.4  1.058730e-05  7.786765e-05  1.204916e-04
337.4  1.049512e-05  7.864952e-05  1.231505e-04
337.4  1.081613e-05  8.073754e-05  1.259580e-04
